Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Starting Age,Age_Group,Starting_Age_Group
22049,43,Male,21,Education,5451,Excellent,High,Average,0,No,44,Master’s Degree,Single,2,Mid,Small,63,No,No,No,Excellent,High,Left,22,35-44,18-25
65463,59,Male,38,Healthcare,6981,Good,Very High,Average,0,No,93,Bachelor’s Degree,Single,2,Mid,Small,79,No,No,No,Good,Very High,Left,21,55-64,18-25
71859,33,Male,6,Media,6473,Poor,High,High,4,Yes,78,Master’s Degree,Married,0,Senior,Medium,72,No,No,No,Poor,Medium,Left,27,25-34,25-34
72339,53,Female,8,Technology,9983,Good,Medium,Below Average,0,No,59,High School,Married,1,Entry,Small,55,Yes,No,No,Good,Medium,Stayed,45,45-54,45-54
73620,45,Male,10,Technology,6623,Fair,Medium,High,1,No,33,Associate Degree,Married,2,Mid,Small,60,No,No,No,Good,Low,Left,35,45-54,35-44
24974,56,Female,34,Education,5729,Good,High,Average,1,No,83,Master’s Degree,Married,4,Entry,Large,82,No,No,No,Fair,Low,Stayed,22,55-64,18-25
13459,34,Female,15,Education,4662,Good,High,Below Average,3,Yes,18,Bachelor’s Degree,Single,0,Entry,Medium,85,No,No,No,Good,Medium,Left,19,25-34,18-25
22683,40,Female,1,Education,5796,Excellent,High,High,3,No,32,High School,Married,2,Senior,Small,42,Yes,No,No,Fair,Low,Stayed,39,35-44,35-44
29982,42,Male,24,Technology,9516,Excellent,High,Average,0,No,37,Master’s Degree,Single,5,Entry,Small,49,No,No,No,Fair,Medium,Left,18,35-44,18-25
26730,44,Female,5,Healthcare,6291,Good,High,Average,2,No,46,Bachelor’s Degree,Married,1,Mid,Medium,6,No,No,No,Fair,Medium,Stayed,39,35-44,35-44
71804,35,Female,4,Education,3393,Fair,Medium,Average,1,No,61,High School,Married,3,Mid,Medium,47,No,No,No,Good,High,Left,31,35-44,25-34
53315,56,Male,11,Healthcare,8832,Fair,Medium,High,1,No,32,Bachelor’s Degree,Single,0,Entry,Medium,31,No,No,Yes,Excellent,High,Left,45,55-64,45-54
3841,34,Male,6,Technology,10043,Fair,Medium,High,2,Yes,27,Associate Degree,Divorced,1,Senior,Small,11,No,No,No,Good,Medium,Stayed,28,25-34,25-34
68736,29,Male,1,Education,4492,Fair,Medium,Average,0,No,18,Master’s Degree,Single,1,Mid,Small,36,No,No,No,Good,Low,Left,28,25-34,25-34
8148,36,Female,11,Technology,10938,Good,High,Average,1,No,86,Associate Degree,Divorced,0,Senior,Large,79,No,No,No,Good,Medium,Stayed,25,35-44,25-34
1737,52,Female,16,Education,4466,Good,Medium,Average,1,Yes,83,PhD,Single,0,Mid,Small,61,Yes,No,No,Fair,Medium,Stayed,36,45-54,35-44
47561,31,Female,11,Healthcare,8183,Good,High,Average,0,No,51,Master’s Degree,Married,1,Mid,Medium,66,No,No,No,Good,Very High,Left,20,25-34,18-25
71552,27,Male,5,Education,3439,Fair,High,Below Average,2,No,21,Bachelor’s Degree,Married,1,Senior,Small,61,No,No,No,Good,Low,Stayed,22,25-34,18-25
69721,54,Female,11,Finance,5192,Excellent,Low,Average,0,Yes,32,Associate Degree,Married,0,Mid,Medium,17,No,No,Yes,Good,Medium,Left,43,45-54,35-44
14517,51,Female,1,Finance,8145,Fair,High,Average,0,No,3,Associate Degree,Married,2,Mid,Large,22,No,No,No,Good,High,Stayed,50,45-54,45-54
21096,43,Male,20,Media,4743,Fair,Low,Below Average,0,No,29,Associate Degree,Married,0,Mid,Medium,89,Yes,No,No,Fair,High,Stayed,23,35-44,18-25
67477,57,Female,31,Media,6164,Good,High,High,1,Yes,4,Master’s Degree,Married,1,Mid,Large,110,Yes,Yes,No,Good,Medium,Stayed,26,55-64,25-34
51506,38,Female,18,Healthcare,4914,Poor,High,Average,0,Yes,46,Master’s Degree,Divorced,0,Mid,Medium,51,No,No,No,Good,Medium,Stayed,20,35-44,18-25
8401,37,Male,6,Education,4503,Excellent,High,Average,1,Yes,62,Associate Degree,Married,0,Mid,Medium,81,No,No,No,Fair,Low,Left,31,35-44,25-34
10174,53,Female,32,Technology,11853,Fair,High,Below Average,1,Yes,80,Bachelor’s Degree,Married,2,Senior,Small,105,No,No,No,Good,Low,Stayed,21,45-54,18-25
43469,23,Female,1,Education,4927,Fair,Very High,Average,4,No,21,Associate Degree,Single,1,Mid,Large,75,No,No,No,Good,High,Left,22,18-25,18-25
61148,39,Female,5,Media,6810,Good,Very High,Average,1,No,48,High School,Divorced,1,Entry,Medium,66,No,No,No,Excellent,Low,Left,34,35-44,25-34
47101,36,Female,12,Healthcare,10315,Good,Very High,Below Average,0,Yes,68,Associate Degree,Married,2,Entry,Small,25,No,No,Yes,Good,Low,Left,24,35-44,18-25
34252,44,Female,10,Technology,9906,Excellent,High,Average,1,No,93,Associate Degree,Single,0,Entry,Medium,36,Yes,No,No,Good,Low,Left,34,35-44,25-34
61913,39,Male,8,Education,5645,Excellent,High,Average,0,No,95,Bachelor’s Degree,Single,3,Entry,Large,31,No,No,No,Good,Very High,Left,31,35-44,25-34
15607,54,Female,14,Finance,8778,Fair,High,High,2,No,8,Bachelor’s Degree,Divorced,1,Senior,Large,50,No,No,No,Good,Low,Stayed,40,45-54,35-44
20476,55,Male,13,Media,6702,Poor,High,Average,0,No,58,Associate Degree,Married,2,Senior,Large,91,No,No,No,Good,Medium,Stayed,42,55-64,35-44
70050,49,Male,26,Finance,7532,Good,High,Average,0,No,75,Bachelor’s Degree,Single,3,Entry,Medium,81,No,No,No,Fair,Low,Left,23,45-54,18-25
49400,29,Female,10,Technology,10573,Good,High,Low,0,No,79,Bachelor’s Degree,Married,1,Mid,Medium,34,No,No,No,Good,High,Stayed,19,25-34,18-25
66699,36,Female,6,Healthcare,9204,Poor,High,Average,1,No,67,Bachelor’s Degree,Married,5,Mid,Large,12,No,No,No,Good,Medium,Left,30,35-44,25-34
62950,57,Male,35,Finance,6990,Excellent,Medium,Average,0,No,68,Associate Degree,Married,5,Mid,Large,36,Yes,No,No,Fair,Low,Stayed,22,55-64,18-25
5611,48,Female,12,Education,4680,Good,High,Below Average,0,Yes,37,Associate Degree,Single,4,Entry,Small,89,No,No,No,Good,Very High,Left,36,45-54,35-44
31701,48,Male,8,Healthcare,5827,Excellent,High,Below Average,0,Yes,9,Associate Degree,Divorced,0,Senior,Medium,42,No,No,No,Excellent,Low,Stayed,40,45-54,35-44
61645,43,Female,15,Healthcare,8912,Fair,Low,Average,1,No,71,PhD,Divorced,4,Mid,Small,74,No,No,No,Poor,Medium,Left,28,35-44,25-34
4422,30,Male,5,Education,4295,Good,Medium,Below Average,0,No,48,Bachelor’s Degree,Single,3,Entry,Medium,35,No,No,No,Good,Very High,Left,25,25-34,25-34
41928,59,Female,25,Media,6250,Good,High,Average,0,No,92,Associate Degree,Married,1,Entry,Medium,70,Yes,No,No,Good,Medium,Left,34,55-64,25-34
61488,57,Male,36,Technology,9658,Poor,High,Average,3,Yes,21,Master’s Degree,Divorced,5,Mid,Medium,38,No,No,No,Excellent,Low,Stayed,21,55-64,18-25
6272,40,Male,17,Healthcare,8088,Fair,High,Average,0,No,71,Associate Degree,Married,0,Entry,Medium,70,No,No,No,Good,Medium,Stayed,23,35-44,18-25
47809,51,Female,22,Healthcare,5472,Good,High,High,0,No,46,High School,Married,2,Senior,Medium,39,No,Yes,No,Fair,Low,Stayed,29,45-54,25-34
66735,24,Female,1,Media,6463,Good,High,Average,0,Yes,85,Bachelor’s Degree,Single,2,Entry,Large,61,No,No,No,Poor,High,Left,23,18-25,18-25
40975,41,Female,22,Finance,7976,Fair,Medium,High,0,No,45,Associate Degree,Single,5,Senior,Large,37,No,No,No,Good,Low,Stayed,19,35-44,18-25
21269,43,Male,6,Finance,3548,Excellent,Very High,Average,2,No,98,Bachelor’s Degree,Single,0,Entry,Large,60,No,No,No,Good,Low,Left,37,35-44,35-44
73470,27,Male,6,Technology,9103,Excellent,Very High,High,2,No,41,Master’s Degree,Married,3,Mid,Large,53,No,No,Yes,Good,Medium,Stayed,21,25-34,18-25
55157,30,Male,5,Finance,12050,Fair,Very High,Average,0,Yes,96,Associate Degree,Married,3,Entry,Medium,36,No,No,No,Good,Low,Left,25,25-34,25-34
67914,40,Female,5,Technology,8798,Fair,High,Average,2,No,39,Associate Degree,Married,0,Mid,Large,84,No,No,No,Good,Medium,Left,35,35-44,35-44
51608,42,Male,21,Healthcare,7194,Good,Medium,Average,0,Yes,51,High School,Single,6,Mid,Medium,40,No,No,Yes,Good,High,Stayed,21,35-44,18-25
64134,33,Female,14,Finance,12968,Good,High,Average,0,Yes,34,Associate Degree,Single,0,Entry,Medium,27,No,No,No,Good,Medium,Left,19,25-34,18-25
64061,39,Female,12,Media,7444,Fair,Low,Average,0,No,5,Bachelor’s Degree,Divorced,1,Mid,Medium,36,No,Yes,No,Poor,Low,Left,27,35-44,25-34
38205,54,Female,14,Technology,7559,Excellent,Very High,Below Average,1,Yes,99,Master’s Degree,Married,2,Mid,Small,91,No,No,No,Good,Medium,Left,40,45-54,35-44
34223,46,Male,6,Education,3364,Fair,High,Average,0,Yes,56,Associate Degree,Married,2,Entry,Medium,43,No,No,Yes,Fair,Medium,Left,40,45-54,35-44
44837,48,Male,8,Technology,6178,Fair,Low,Average,0,No,46,Associate Degree,Married,1,Mid,Large,73,No,No,No,Good,Low,Left,40,45-54,35-44
25154,48,Female,29,Healthcare,8224,Fair,High,Average,0,No,62,Bachelor’s Degree,Married,1,Mid,Medium,66,No,Yes,No,Good,Medium,Left,19,45-54,18-25
53316,35,Female,5,Healthcare,8941,Excellent,Very High,Average,0,No,52,Bachelor’s Degree,Single,5,Mid,Small,22,No,No,No,Fair,Low,Stayed,30,35-44,25-34
32212,24,Male,4,Healthcare,8848,Fair,Low,High,0,No,12,Bachelor’s Degree,Divorced,3,Entry,Medium,12,No,No,No,Fair,Low,Left,20,18-25,18-25
49209,51,Male,24,Education,5012,Poor,High,Below Average,1,Yes,8,Master’s Degree,Married,0,Mid,Medium,47,No,No,No,Fair,Low,Stayed,27,45-54,25-34
52031,53,Male,7,Healthcare,10064,Fair,Very High,Average,0,No,43,Associate Degree,Married,1,Entry,Medium,42,No,No,No,Excellent,Low,Left,46,45-54,45-54
54131,52,Female,9,Education,4536,Excellent,Medium,Average,1,No,26,Bachelor’s Degree,Single,4,Mid,Medium,15,No,No,No,Poor,Low,Left,43,45-54,35-44
62311,40,Female,8,Healthcare,9279,Fair,Very High,High,1,No,88,High School,Married,4,Entry,Small,73,No,Yes,No,Good,High,Stayed,32,35-44,25-34
20428,34,Female,2,Healthcare,9343,Good,High,Average,0,No,1,Master’s Degree,Married,4,Entry,Medium,5,No,No,No,Poor,Low,Stayed,32,25-34,25-34
65509,51,Male,10,Education,3813,Good,High,Average,3,Yes,82,Bachelor’s Degree,Single,2,Senior,Medium,65,No,No,No,Good,High,Stayed,41,45-54,35-44
19429,31,Female,9,Media,6293,Good,High,Average,4,No,14,Master’s Degree,Single,2,Entry,Small,39,No,No,No,Good,Low,Stayed,22,25-34,18-25
19657,28,Male,10,Media,6292,Good,High,Average,0,Yes,67,Bachelor’s Degree,Divorced,0,Entry,Small,67,No,Yes,No,Good,High,Stayed,18,25-34,18-25
69186,19,Male,1,Media,6464,Fair,Very High,Average,1,No,98,High School,Single,1,Mid,Large,40,No,No,Yes,Excellent,Medium,Left,18,18-25,18-25
26234,31,Female,13,Healthcare,7220,Poor,High,Average,0,No,68,High School,Single,0,Mid,Medium,37,No,No,No,Excellent,Low,Left,18,25-34,18-25
54089,34,Female,4,Media,6225,Fair,Very High,Average,1,Yes,33,PhD,Married,0,Mid,Small,6,No,No,No,Fair,High,Left,30,25-34,25-34
19380,51,Female,4,Education,4807,Excellent,High,Low,1,Yes,8,Bachelor’s Degree,Single,3,Mid,Medium,47,Yes,No,Yes,Good,Low,Stayed,47,45-54,45-54
61058,21,Female,1,Healthcare,9285,Good,High,Average,2,Yes,50,Bachelor’s Degree,Married,3,Entry,Small,11,No,No,No,Good,Medium,Left,20,18-25,18-25
46239,58,Male,35,Healthcare,9131,Good,High,Below Average,1,No,35,Bachelor’s Degree,Divorced,3,Mid,Small,68,Yes,No,No,Good,High,Stayed,23,55-64,18-25
66104,49,Female,11,Technology,9583,Good,Low,Average,0,Yes,38,Associate Degree,Single,0,Entry,Medium,56,Yes,No,No,Good,High,Stayed,38,45-54,35-44
63340,34,Female,9,Media,6168,Fair,High,High,0,No,66,Associate Degree,Single,2,Senior,Medium,52,No,No,No,Good,Medium,Left,25,25-34,25-34
58239,55,Female,19,Technology,9636,Excellent,Medium,High,1,No,68,Associate Degree,Single,4,Entry,Large,75,No,No,Yes,Poor,Low,Left,36,55-64,35-44
68570,37,Female,10,Media,5511,Fair,High,High,2,No,11,Bachelor’s Degree,Single,4,Entry,Medium,36,No,No,No,Good,Very High,Stayed,27,35-44,25-34
60542,54,Male,18,Technology,10443,Excellent,Low,Average,0,No,72,Associate Degree,Married,5,Mid,Large,51,No,No,Yes,Good,High,Stayed,36,45-54,35-44
29017,27,Female,1,Healthcare,8973,Fair,High,Below Average,0,No,16,Master’s Degree,Married,5,Entry,Small,37,No,No,Yes,Good,Medium,Left,26,25-34,25-34
48208,26,Male,7,Education,5802,Fair,High,Below Average,1,No,64,Associate Degree,Single,1,Mid,Large,22,No,No,No,Good,Medium,Left,19,25-34,18-25
8689,32,Female,9,Finance,7440,Good,High,Low,1,No,13,PhD,Single,4,Entry,Medium,53,No,No,No,Excellent,High,Left,23,25-34,18-25
57892,30,Female,12,Technology,10570,Good,Medium,Average,0,No,81,PhD,Single,5,Mid,Medium,58,No,No,No,Good,Low,Left,18,25-34,18-25
28674,40,Male,18,Healthcare,6485,Poor,High,Average,2,No,55,Associate Degree,Divorced,1,Entry,Small,19,No,No,No,Good,Medium,Left,22,35-44,18-25
58308,49,Female,3,Media,6413,Good,High,Below Average,1,No,59,High School,Married,1,Mid,Small,49,No,No,Yes,Fair,High,Left,46,45-54,45-54
44477,40,Male,3,Media,6215,Poor,Very High,Average,0,No,30,Master’s Degree,Single,3,Entry,Medium,42,Yes,No,No,Poor,Medium,Left,37,35-44,35-44
2039,42,Female,12,Education,4744,Good,High,High,1,No,34,Associate Degree,Single,1,Mid,Large,75,No,No,No,Good,Very High,Stayed,30,35-44,25-34
16276,59,Male,25,Healthcare,7721,Good,High,High,2,No,13,Bachelor’s Degree,Single,3,Mid,Medium,31,No,No,No,Poor,High,Left,34,55-64,25-34
53226,55,Male,1,Education,4166,Good,Medium,Average,1,Yes,6,Master’s Degree,Married,2,Mid,Medium,69,No,No,No,Good,Medium,Stayed,54,55-64,45-54
54302,52,Male,31,Education,4217,Fair,High,Below Average,2,Yes,66,Associate Degree,Married,4,Mid,Small,48,No,No,No,Good,High,Left,21,45-54,18-25
59650,41,Male,21,Education,5059,Fair,Very High,Average,0,No,76,Bachelor’s Degree,Married,0,Entry,Medium,29,No,No,No,Good,Low,Left,20,35-44,18-25
14656,48,Female,9,Technology,9836,Good,Medium,Average,0,Yes,78,Bachelor’s Degree,Divorced,0,Mid,Medium,86,Yes,No,No,Good,High,Stayed,39,45-54,35-44
55278,39,Female,2,Education,4515,Fair,High,Low,0,No,7,Bachelor’s Degree,Single,0,Senior,Small,52,No,No,No,Poor,Very High,Left,37,35-44,35-44
41010,56,Female,4,Media,4669,Good,Medium,High,2,Yes,92,PhD,Married,1,Senior,Small,60,No,No,Yes,Good,High,Stayed,52,55-64,45-54
9285,49,Female,22,Media,6854,Poor,Very High,Average,1,No,46,Bachelor’s Degree,Single,2,Mid,Large,67,Yes,No,No,Poor,Medium,Left,27,45-54,25-34
43434,44,Male,6,Media,5729,Fair,High,Below Average,1,Yes,2,Bachelor’s Degree,Married,1,Mid,Large,54,No,No,Yes,Poor,Low,Left,38,35-44,35-44
45457,28,Male,2,Healthcare,8236,Good,Medium,Low,0,No,97,Master’s Degree,Married,1,Senior,Large,40,No,No,No,Excellent,Low,Stayed,26,25-34,25-34
65519,55,Male,17,Technology,10572,Good,High,Average,0,No,83,Master’s Degree,Married,4,Mid,Medium,60,No,No,No,Fair,Medium,Stayed,38,55-64,35-44
51729,28,Male,9,Education,5279,Fair,High,Average,0,No,37,Associate Degree,Married,0,Entry,Small,49,No,No,Yes,Good,Medium,Stayed,19,25-34,18-25
2777,49,Male,5,Finance,4994,Poor,High,Average,0,No,73,Master’s Degree,Divorced,1,Mid,Medium,17,No,No,Yes,Good,Low,Left,44,45-54,35-44
20154,21,Female,1,Healthcare,7100,Good,Very High,Average,1,No,86,Bachelor’s Degree,Married,0,Entry,Medium,16,No,No,No,Good,Medium,Stayed,20,18-25,18-25
41255,57,Male,19,Technology,10861,Good,High,High,1,No,41,Bachelor’s Degree,Married,2,Mid,Small,93,No,No,No,Good,Low,Left,38,55-64,35-44
40244,57,Female,10,Finance,8112,Excellent,Medium,High,1,Yes,24,Bachelor’s Degree,Single,2,Entry,Large,67,No,No,No,Fair,Medium,Left,47,55-64,45-54
23498,25,Female,7,Media,5451,Good,Low,Average,0,No,78,High School,Single,2,Entry,Medium,38,No,No,No,Poor,Low,Left,18,25-34,18-25
12797,57,Female,26,Healthcare,8654,Poor,Medium,Below Average,0,No,77,High School,Single,1,Entry,Medium,61,No,No,No,Good,Low,Left,31,55-64,25-34
13952,59,Female,1,Education,4444,Excellent,High,Average,0,No,19,High School,Single,2,Mid,Small,51,Yes,No,No,Good,Low,Stayed,58,55-64,55-64
7299,33,Female,5,Technology,11486,Good,High,Average,1,Yes,67,Bachelor’s Degree,Married,4,Mid,Medium,62,No,No,No,Fair,High,Stayed,28,25-34,25-34
51827,45,Female,13,Healthcare,7962,Poor,Low,Average,2,Yes,37,Bachelor’s Degree,Married,2,Mid,Small,18,No,No,No,Good,Medium,Left,32,45-54,25-34
16114,52,Male,10,Healthcare,10644,Fair,Low,Below Average,0,No,67,Bachelor’s Degree,Single,2,Entry,Medium,12,No,No,No,Good,Medium,Left,42,45-54,35-44
28237,54,Male,20,Media,5319,Poor,Medium,Average,1,No,6,PhD,Divorced,1,Mid,Medium,69,No,No,No,Good,Medium,Stayed,34,45-54,25-34
46691,58,Male,1,Technology,9489,Good,Medium,Below Average,0,No,93,Associate Degree,Married,1,Mid,Large,46,No,No,No,Good,Low,Stayed,57,55-64,55-64
40790,59,Female,2,Technology,8963,Fair,Low,High,3,No,25,Associate Degree,Single,4,Entry,Small,4,No,Yes,No,Excellent,Medium,Left,57,55-64,55-64
47835,40,Female,15,Healthcare,8697,Good,High,High,3,Yes,3,Bachelor’s Degree,Married,2,Senior,Medium,89,No,No,No,Good,Very High,Stayed,25,35-44,25-34
5786,40,Female,11,Finance,7237,Fair,Medium,Average,3,Yes,43,PhD,Married,0,Mid,Medium,86,No,No,Yes,Good,High,Stayed,29,35-44,25-34
52966,27,Female,7,Healthcare,7223,Good,High,Below Average,2,Yes,66,Associate Degree,Divorced,2,Entry,Medium,61,No,No,No,Fair,High,Left,20,25-34,18-25
35427,41,Male,8,Healthcare,8592,Fair,High,Average,0,No,28,Master’s Degree,Married,2,Entry,Large,32,Yes,No,No,Good,Low,Left,33,35-44,25-34
44635,38,Female,9,Education,5068,Fair,Medium,Average,1,No,50,Associate Degree,Married,0,Mid,Medium,56,Yes,No,Yes,Fair,Medium,Stayed,29,35-44,25-34
11436,28,Female,5,Education,4881,Excellent,Low,Below Average,0,Yes,56,Master’s Degree,Single,0,Senior,Small,35,No,No,No,Poor,Medium,Left,23,25-34,18-25
27262,56,Female,17,Education,5163,Good,Very High,Average,2,No,90,High School,Single,2,Mid,Small,52,No,No,No,Good,High,Left,39,55-64,35-44
25297,54,Male,29,Finance,6957,Fair,Medium,Low,0,No,20,High School,Single,2,Mid,Medium,39,Yes,No,No,Good,Low,Stayed,25,45-54,25-34
46107,51,Male,18,Healthcare,7042,Fair,Very High,Average,3,No,38,Bachelor’s Degree,Married,1,Mid,Large,43,No,No,Yes,Good,Very High,Stayed,33,45-54,25-34
2196,24,Male,6,Media,5189,Fair,High,High,0,No,77,High School,Divorced,0,Entry,Large,52,No,No,No,Fair,High,Left,18,18-25,18-25
70255,54,Female,19,Healthcare,6206,Excellent,Very High,High,0,No,64,Bachelor’s Degree,Married,1,Senior,Small,31,No,No,Yes,Poor,Medium,Left,35,45-54,35-44
46594,56,Female,29,Finance,6447,Fair,Very High,Average,2,No,51,Master’s Degree,Single,1,Senior,Medium,46,No,No,No,Good,Medium,Stayed,27,55-64,25-34
63568,21,Female,2,Technology,7259,Excellent,High,Below Average,0,Yes,98,Master’s Degree,Divorced,1,Entry,Medium,61,No,No,No,Good,Medium,Stayed,19,18-25,18-25
17532,26,Female,4,Education,5423,Excellent,High,Average,0,No,88,Master’s Degree,Single,3,Entry,Medium,69,No,No,No,Good,Low,Left,22,25-34,18-25
49322,40,Female,21,Education,4000,Excellent,Low,High,1,Yes,14,Bachelor’s Degree,Married,0,Mid,Medium,88,No,No,No,Excellent,High,Left,19,35-44,18-25
29439,37,Female,15,Technology,8174,Fair,Low,Low,1,Yes,13,High School,Single,4,Mid,Medium,57,No,No,No,Good,High,Left,22,35-44,18-25
5954,45,Male,7,Media,5719,Fair,Medium,Below Average,1,Yes,96,Associate Degree,Married,1,Entry,Medium,13,Yes,No,No,Poor,Low,Left,38,45-54,35-44
48351,48,Male,27,Finance,11758,Excellent,Very High,Average,3,Yes,57,Bachelor’s Degree,Single,2,Senior,Large,41,No,No,No,Good,High,Stayed,21,45-54,18-25
5103,27,Male,2,Media,5786,Good,Very High,Average,2,Yes,50,Master’s Degree,Married,2,Mid,Medium,16,Yes,No,No,Poor,Low,Stayed,25,25-34,25-34
29414,36,Male,10,Healthcare,7944,Fair,Medium,Average,0,No,56,Master’s Degree,Married,0,Entry,Small,62,No,No,No,Good,Very High,Stayed,26,35-44,25-34
39402,52,Male,23,Technology,8327,Excellent,Low,Below Average,1,Yes,50,Master’s Degree,Single,0,Entry,Medium,65,Yes,No,Yes,Good,Low,Stayed,29,45-54,25-34
15042,45,Male,19,Technology,6341,Good,Very High,Average,0,Yes,58,Bachelor’s Degree,Divorced,3,Senior,Small,50,Yes,No,No,Fair,Low,Stayed,26,45-54,25-34
5147,43,Female,21,Healthcare,8642,Excellent,High,Average,2,No,1,Associate Degree,Married,3,Entry,Medium,30,No,No,No,Fair,High,Stayed,22,35-44,18-25
46402,30,Male,7,Technology,5790,Excellent,High,High,0,No,13,Bachelor’s Degree,Married,0,Mid,Medium,33,No,No,No,Good,High,Stayed,23,25-34,18-25
7168,51,Male,12,Healthcare,8478,Good,Medium,Average,1,Yes,68,Associate Degree,Married,0,Mid,Medium,26,No,Yes,Yes,Poor,Very High,Stayed,39,45-54,35-44
56244,53,Female,15,Technology,8685,Fair,High,Below Average,4,No,49,Master’s Degree,Single,1,Entry,Medium,59,No,No,No,Poor,High,Left,38,45-54,35-44
13660,55,Female,12,Finance,8569,Fair,Medium,Low,0,No,77,Master’s Degree,Single,4,Entry,Medium,69,No,No,No,Poor,Low,Left,43,55-64,35-44
58245,30,Male,10,Healthcare,8402,Excellent,High,Average,1,Yes,5,Master’s Degree,Married,1,Mid,Medium,32,Yes,No,No,Good,High,Stayed,20,25-34,18-25
69077,50,Female,13,Finance,3047,Fair,Medium,Average,0,No,39,Bachelor’s Degree,Single,3,Entry,Large,39,No,No,No,Fair,High,Left,37,45-54,35-44
18776,51,Male,7,Finance,9609,Excellent,Medium,Average,1,No,34,Bachelor’s Degree,Married,0,Mid,Large,11,No,No,No,Excellent,Medium,Stayed,44,45-54,35-44
18113,40,Male,8,Healthcare,8252,Fair,Low,Average,4,Yes,45,Bachelor’s Degree,Married,0,Senior,Medium,37,No,No,No,Good,Low,Stayed,32,35-44,25-34
38501,37,Male,5,Technology,10237,Fair,Very High,Average,2,No,97,Bachelor’s Degree,Married,3,Mid,Medium,47,Yes,No,No,Good,Low,Stayed,32,35-44,25-34
47546,50,Female,15,Education,4882,Good,Medium,Below Average,2,No,53,Bachelor’s Degree,Single,5,Entry,Medium,16,No,No,No,Good,High,Left,35,45-54,35-44
197,49,Male,4,Technology,10094,Fair,Medium,Average,1,No,55,High School,Married,0,Mid,Medium,66,No,No,No,Good,High,Left,45,45-54,45-54
5119,52,Male,19,Healthcare,9087,Good,High,High,0,No,58,Bachelor’s Degree,Married,0,Entry,Small,25,Yes,Yes,No,Good,Medium,Stayed,33,45-54,25-34
53492,35,Female,7,Media,5827,Good,High,Average,3,No,11,Master’s Degree,Single,0,Entry,Medium,59,No,No,Yes,Fair,Very High,Left,28,35-44,25-34
41538,40,Female,6,Healthcare,9929,Good,High,Average,0,Yes,36,Master’s Degree,Single,3,Mid,Medium,23,No,Yes,No,Good,Low,Left,34,35-44,25-34
